@Step_start,0.0
Hermeus Mora,0.5,4.988619112806287,4.981533147855592,4.978378354950588
Molag Bal,0.5,-4.963733398710379,-4.986054700239788,-4.995580382399301
Namira,0.4,6.050228571808188,-1.690956895231615,-8.08659594510258
@Step_end
@Step_start,1.1500000000000001
Hermeus Mora,0.5,4.987576464011438,4.979822781585592,4.976308398217158
Molag Bal,0.5,-4.960474768864865,-4.984658276940363,-4.995127276454165
Namira,0.4,6.095796609706857,-1.5403290092904665,-8.088862243525991
@Step_end
@Step_start,1.2000000000000002
Hermeus Mora,0.5,4.986489697517455,4.978037847006596,4.974138258486028
Molag Bal,0.5,-4.957086803792099,-4.9831886612180325,-4.994648330991229
Namira,0.4,6.1411942125492915,-1.3896983715771358,-8.090979854989603
@Step_end
@Step_start,1.25
Hermeus Mora,0.5,4.985359028681842,4.97617857509463,4.971867214035405
Molag Bal,0.5,-4.95357082520546,-4.981645251868279,-4.994143065118321
Namira,0.4,6.186423593047242,-1.239066646452711,-8.092948297834173
@Step_end
@Step_start,1.3
Hermeus Mora,0.5,4.984184675790833,4.97424521204606,4.969494543453523
Molag Bal,0.5,-4.949928144427382,-4.9800274835431475,-4.9936110012950055
Namira,0.4,6.231486937273102,-1.0884354570058337,-8.09476708431704
@Step_end
@Step_start,1.35
Hermeus Mora,0.5,4.982966859970681,4.972238019529343,4.967019526284445
Molag Bal,0.5,-4.946160061245946,-4.978334825534112,-4.993051665600048
Namira,0.4,6.276386402550535,-0.9378063879904707,-8.096435721368797
@Step_end
@Step_start,1.4000000000000001
Hermeus Mora,0.5,4.9817058050887555,4.970157274917885,4.964441443695187
Molag Bal,0.5,-4.942267862862971,-4.97656678054996,-4.992464587971281
Namira,0.4,6.321124115548435,-0.7871809887358602,-8.097953711447817
@Step_end
@Step_start,1.4500000000000002
Hermeus Mora,0.5,4.980401737644188,4.96800327150247,4.961759579163482
Molag Bal,0.5,-4.9382528229301865,-4.974722883494306,-4.991849302419146
Namira,0.4,6.3657021705720025,-0.6365607760163372,-8.099320553488674
@Step_end
@Step_start,1.5
Hermeus Mora,0.5,4.979054886647781,4.965776318681737,4.958973219185387
Molag Bal,0.5,-4.934116200669976,-4.972802700246963,-4.991205347215227
Namira,0.4,6.410122628044396,-0.4859472368695572,-8.10053574394032
@Step_end
@Step_start,1.55
Hermeus Mora,0.5,4.977665483490958,4.963476742129162,4.956081654001812
Molag Bal,0.5,-4.92985924007707,-4.970805826452948,-4.990532265057034
Namira,0.4,6.454387513172228,-0.335341831352436,-8.101598777889556
@Step_end
@Step_start,1.6
Hermeus Mora,0.5,4.97623376180355,4.961104883935,4.953084178342945
Molag Bal,0.5,-4.92548316919753,-4.968731886322551,-4.989829603210356
Namira,0.4,6.498498814787965,-0.1847459952249054,-8.10250915026518
@Step_end
@Step_start,1.6500000000000001
Hermeus Mora,0.5,4.974759957300226,4.958661102721693,4.9499800921893895
Molag Bal,0.5,-4.920989199481337,-4.9665805314455245,-4.9890969136304415
Namira,0.4,6.542458484362226,-0.03416114255234576,-8.103266357117898
@Step_end
@Step_start,1.7000000000000002
Hermeus Mora,0.5,4.973244307615473,4.956145773731231,4.946768701548741
Molag Bal,0.5,-4.916378525204894,-4.964351439622086,-4.988333753063267
Namira,0.4,6.586268435178845,0.1164113317817003,-8.10386989697095
@Step_end
@Step_start,1.75
Hermeus Mora,0.5,4.971687052126981,4.953559288883015,4.943449319246183
Molag Bal,0.5,-4.9116523229597675,-4.962044313713124,-4.987539683128117
Namira,0.4,6.629930541665576,0.266970049660208,-8.104319272236133
@Step_end
@Step_start,1.8
Hermeus Mora,0.5,4.970088431767418,4.950902056800795,4.9400212657275455
Molag Bal,0.5,-4.906811751204061,-4.959658880511658,-4.9867142703826755
Namira,0.4,6.67344663887329,0.41751364742171637,-8.10461399068974
@Step_end
@Step_start,1.85
Hermeus Mora,0.5,4.968448688824557,4.948174502807343,4.9364838698731806
Molag Bal,0.5,-4.901857949872836,-4.957194889637363,-4.985857086371792
Namira,0.4,6.7168185220965615,0.56804077366003,-8.10475356700278
@Step_end
@Step_start,1.9000000000000001
Hermeus Mora,0.5,4.966768066729814,4.945377068885528,4.932836469820835
Molag Bal,0.5,-4.89679204004411,-4.954652112455634,-4.984967707661039
Namira,0.4,6.760047946628594,0.7185500871402025,-8.104737524319592
@Step_end
@Step_start,1.9500000000000002
Hermeus Mora,0.5,4.965046809835268,4.942510213604598,4.929078413795614
Molag Bal,0.5,-4.8916151236570125,-4.952030341022494,-4.984045715856159
Namira,0.4,6.80313662764349,0.8690402548357807,-8.104565395878911
@Step_end
@Step_start,2.0
Hermeus Mora,0.5,4.9632851631793145,4.93957441201052,4.9252090609450105
Molag Bal,0.5,-4.886328283278804,-4.949329387056355,-4.983090697609426
Namira,0.4,6.846086240198982,1.0195099500916578,-8.104236726671171
@Step_end
@Step_start,2.0500000000000003
Hermeus Mora,0.5,4.961483372241131,4.93657015547933,4.921227782176832
Molag Bal,0.5,-4.880932581917544,-4.94654908093747,-4.982102244613928
Namira,0.4,6.888898419352831,1.1699578509162694,-8.10375107512581
@Step_end
@Step_start,2.1
Hermeus Mora,0.5,4.959641682684225,4.933497951532578,4.917133960997793
Molag Bal,0.5,-4.875429062877331,-4.943689270735715,-4.981079953586728
Namira,0.4,6.931574760386218,1.3203826384062631,-8.103108014822133
@Step_end
@Step_start,2.15
Hermeus Mora,0.5,4.957760340089352,4.930358323614038,4.912926994350407
Molag Bal,0.5,-4.869818749653131,-4.940749821267136,-4.980023426241799
Namira,0.4,6.9741168191275635,1.4707829953061857,-8.102307136217219
@Step_end
@Step_start,2.2
Hermeus Mora,0.5,4.955839589677173,4.927151810827008,4.908606293445736
Molag Bal,0.5,-4.864102645862339,-4.937730613179589,-4.9789322692536055
Namira,0.4,7.016526112370337,1.6211576047051504,-8.101348048384263
@Step_end
@Step_start,2.25
Hermeus Mora,0.5,4.953879676021081,4.9238789676316514,4.904171284589475
Molag Bal,0.5,-4.858281735210355,-4.9346315420676,-4.9778060942121405
Namira,0.4,7.0588041183785535,1.7715051488718847,-8.100230380754672
@Step_end
@Step_start,2.3000000000000003
Hermeus Mora,0.5,4.951880842750668,4.92054036350199,4.899621409998779
Molag Bal,0.5,-4.852356981487555,-4.9314525176164965,-4.976644517570201
Namira,0.4,7.100952277473777,1.9218243082290005,-8.098953784857157
@Step_end
@Step_start,2.35
Hermeus Mora,0.5,4.949843332246388,4.917136582542299,4.894956128607165
Molag Bal,0.5,-4.84632932859517,-4.928193462775694,-4.975447160583623
Namira,0.4,7.142971992697566,2.072113760466778,-8.097517936047085
@Step_end
@Step_start,2.4000000000000004
Hermeus Mora,0.5,4.947767385325993,4.913668223062848,4.890174916854809
Molag Bal,0.5,-4.840199700597723,-4.9248543129609645,-4.974213649245159
Namira,0.4,7.184864630543464,2.222372179796223,-8.095922535219302
@Step_end
@Step_start,2.45
Hermeus Mora,0.5,4.945653240923422,4.910135897115077,4.885277269461486
Molag Bal,0.5,-4.833969001799779,-4.921435015285394,-4.972943614212654
Namira,0.4,7.226631521752717,2.372598236340625,-8.094167310497665
@Step_end
@Step_start,2.5
Hermeus Mora,0.5,4.94350113576084,4.9065402299865,4.880262700179418
Molag Bal,0.5,-4.827638116844878,-4.917935527818667,-4.971636690732113
Namira,0.4,7.268273962168078,2.522790595664325,-8.09225201889461
@Step_end
@Step_start,2.5500000000000003
Hermeus Mora,0.5,4.9413113040145955,4.902881859655791,4.875130742523266
Molag Bal,0.5,-4.821207910834669,-4.914355818874243,-4.970292518556224
Namira,0.4,7.30979321364015,2.6729479184368943,-8.090176447934086
@Step_end
@Step_start,2.6
Hermeus Mora,0.5,4.939083976975909,4.8991614362087175,4.869880950474547
Molag Bal,0.5,-4.814679229466335,-4.910695866323937,-4.968910741858875
Namira,0.4,7.351190504980853,2.8230688602304292,-8.087940417231348
@Step_end
@Step_start,2.6500000000000004
Hermeus Mora,0.5,4.936819382707163,4.895379621215762,4.864512899157745
Molag Bal,0.5,-4.808052899186539,-4.906955656939358,-4.9674910091461335
Namira,0.4,7.392467032958756,2.9731520714471835,-8.085543780023228
@Step_end
@Step_start,2.7
Hermeus Mora,0.5,4.934517745694686,4.891537087072471,4.859026185485481
Molag Bal,0.5,-4.801329727360234,-4.9031351857596155,-4.966032973164171
Namira,0.4,7.433623963331097,3.1231961973742814,-8.082986424642625
@Step_end
@Step_start,2.75
Hermeus Mora,0.5,4.932179286498998,4.887634516303761,4.853420428770134
Molag Bal,0.5,-4.794510502452738,-4.899234455484671,-4.964536290804526
Namira,0.4,7.474662431907479,3.2731998783618126,-8.080268275931221
@Step_end
@Step_start,2.8000000000000003
Hermeus Mora,0.5,4.929804221403474,4.883672600833606,4.847695271299411
Molag Bal,0.5,-4.787595994223637,-4.895253475893689,-4.963000623007121
Namira,0.4,7.515583545640326,3.423161750120158,-8.077389296584586
@Step_end
@Step_start,2.85
Hermeus Mora,0.5,4.9273927620624525,4.879652041221706,4.841850378873451
Molag Bal,0.5,-4.780586953931133,-4.891192263287703,-4.961425634661373
Namira,0.4,7.556388383737362,3.573080444131984,-8.074349488424161
@Step_end
@Step_start,2.9000000000000004
Hermeus Mora,0.5,4.924945115149822,4.8755735458689315,4.83588544130117
Molag Bal,0.5,-4.773484114545545,-4.887050839955907,-4.959810994505747
Namira,0.4,7.597077998791447,3.7229545881739416,-8.071148893590854
@Step_end
@Step_start,2.95
Hermeus Mora,0.5,4.922461482009144,4.871437830193497,4.829800172853694
Molag Bal,0.5,-4.766288190970791,-4.882829233664867,-4.958156375026039
Namira,0.4,7.637653417923295,3.8727828069427304,-8.067787595655318
@Step_end
@Step_start,3.0
Hermeus Mora,0.5,4.919942058306362,4.867245615780011,4.823594312672856
Molag Bal,0.5,-4.758999880272713,-4.878527477169936,-4.956461452352686
Namira,0.4,7.678115643932703,4.02256372277984,-8.06426572064035
@Step_end
@Step_start,3.0500000000000003
Hermeus Mora,0.5,4.917387033686201,4.862997629503661,4.81726762513293
Molag Bal,0.5,-4.7516198619132455,-4.874145607748146,-4.954725906157342
Namira,0.4,7.71846565645409,4.172295956488961,-8.060583437951184
@Step_end
@Step_start,3.1
Hermeus Mora,0.5,4.914796591433301,4.8586946026319975,4.810819900153911
Molag Bal,0.5,-4.74414879798944,-4.869683666751875,-4.952949419548963
Namira,0.4,7.758704413112278,4.321978128239746,-8.056740961209904
@Step_end
@Step_start,3.1500000000000004
Hermeus Mora,0.5,4.912170908139175,4.854337269906852,4.804250953464899
Molag Bal,0.5,-4.736587333476477,-4.8651416991825425,-4.951131678969608
Namira,0.4,7.7988328506746045,4.471608858551371,-8.05273854899059
@Step_end
@Step_start,3.2
Hermeus Mora,0.5,4.909510153376031,4.849926368609087,4.797560626816276
Molag Bal,0.5,-4.728936096473842,-4.86051975328364,-4.949272374090145
Namira,0.4,7.8388518861956245,4.6211867693490944,-8.04857650545227
@Step_end
@Step_start,3.25
Hermeus Mora,0.5,4.906814489378501,4.845462637608966,4.790748788139656
Molag Bal,0.5,-4.72119569845391,-4.85581788015238,-4.9473711977060395
Namira,0.4,7.878762418150819,4.770710485086817,-8.044255180867243
@Step_end
@Step_start,3.3000000000000003
Hermeus Mora,0.5,4.9040840707342825,4.8409468164050065,4.7838153316547425
Molag Bal,0.5,-4.713366734512234,-4.851036133369265,-4.945427845633374
Namira,0.4,7.918565327555904,4.920178633928505,-8.039774972042746
@Step_end
@Step_start,3.35
Hermeus Mora,0.5,4.901319044084663,4.836379644154272,4.776760177922506
Molag Bal,0.5,-4.705449783618916,-4.846174568644882,-4.943442016605244
Namira,0.4,7.958261479068508,5.069589848981209,-8.035136322634532
@Step_end
@Step_start,3.4000000000000004
Hermeus Mora,0.5,4.898519547835866,4.831761858697096,4.7695832738443045
Molag Bal,0.5,-4.697445408870448,-4.841233243483262,-4.941413412168655
Namira,0.4,7.997851722069165,5.218942769572321,-8.03033972335131
@Step_end
@Step_start,3.45
Hermeus Mora,0.5,4.89568571188211,4.827094195579261,4.762284592606808
Molag Bal,0.5,-4.689354157741502,-4.836212216861116,-4.9393417365820085
Namira,0.4,8.037336891718788,5.368236042563698,-8.025385712049609
@Step_end
@Step_start,3.5
Hermeus Mora,0.5,4.8928176573412125,4.822377387074698,4.754864133572843
Molag Bal,0.5,-4.681176562336176,-4.831111548922325,-4.937226696713316
Namira,0.4,8.076717809989928,5.51746832369524,-8.020274873719064
@Step_end
@Step_start,3.5500000000000003
Hermeus Mora,0.5,4.889915496303529,4.81761216121173,4.747321922118494
Molag Bal,0.5,-4.6729131396382275,-4.825931300687029,-4.935068001939178
Namira,0.4,8.1159952866694,5.666638278950583,-8.015007840358642
@Step_end
@Step_start,3.6
Hermeus Mora,0.5,4.8869793315949375,4.812799240805892,4.739658009417046
Molag Bal,0.5,-4.664564391759919,-4.820671533774706,-4.932865364044632
Namira,0.4,8.155170120329965,5.815744585937614,-8.009585290744837
@Step_end
@Step_start,3.6500000000000004
Hermeus Mora,0.5,4.884009256554532,4.80793934250231,4.731872472170586
Molag Bal,0.5,-4.656130806189066,-4.815332310140647,-4.930618497123926
Namira,0.4,8.19424309926907,5.964785935276659,-8.00400795009333
@Step_end
@Step_start,3.7
Hermeus Mora,0.5,4.881005354827608,4.803033175830551,4.723965412290293
Molag Bal,0.5,-4.647612856033983,-4.809913691825219,-4.928327117482255
Namira,0.4,8.233215002412752,6.113761031989321,-7.998276589616085
@Step_end
@Step_start,3.75
Hermeus Mora,0.5,4.877967700174446,4.798081442274798,4.715936956526691
Molag Bal,0.5,-4.639011000266007,-4.804415740715376,-4.925990943538533
Namira,0.4,8.272086600183123,6.262668596881141,-7.992392025976325
@Step_end
@Step_start,3.8000000000000003
Hermeus Mora,0.5,4.874896356295344,4.793084834362093,4.707787256051319
Molag Bal,0.5,-4.630325683959326,-4.798838518317844,-4.923609695729204
Namira,0.4,8.310858655327966,6.411507367911487,-7.986355120644241
@Step_end
@Step_start,3.85
Hermeus Mora,0.5,4.871791376672238,4.788044034771299,4.6995164859914995
Molag Bal,0.5,-4.621557338527878,-4.7931820855434655,-4.9211830964131495
Namira,0.4,8.34953192371128,6.560276101544317,-7.98016677915671
@Step_end
@Step_start,3.9000000000000004
Hermeus Mora,0.5,4.868652804427218,4.782959715465291,4.691124844920035
Molag Bal,0.5,-4.612706381959087,-4.787446502502172,-4.918710869777696
Namira,0.4,8.38810715506374,6.708973574073745,-7.973827950284688
@Step_end
@Step_start,3.95
Hermeus Mora,0.5,4.865480672198113,4.777832536848753,4.682612554301882
Molag Bal,0.5,-4.603773219044254,-4.781631828308096,-4.916192741745743
Namira,0.4,8.426585093692285,6.857598582918668,-7.96733962511229
@Step_end
@Step_start,4.0
Hermeus Mora,0.5,4.862275002031288,4.772663146953814,4.67397985789997
Molag Bal,0.5,-4.594758241605423,-4.7757381208943315,-4.913628439884024
Namira,0.4,8.464966479148272,7.006149947881018,-7.960702836031901
@Step_end
@Step_start,4.05
Hermeus Mora,0.5,4.859035805291689,4.767452180655592,4.6652270211424804
Molag Bal,0.5,-4.58566182871857,-4.769765436836896,-4.911017693312507
Namira,0.4,8.503252046853765,7.15462651236259,-7.953918655659957
@Step_end
@Step_start,4.1000000000000005
Hermeus Mora,0.5,4.855763082590088,4.762200258919533,4.656354330454053
Molag Bal,0.5,-4.576484346932991,-4.763713831187418,-4.9083602326149185
Namira,0.4,8.541442528685808,7.3030271445357515,-7.946988195678279
@Step_end
@Step_start,4.15
Hermeus Mora,0.5,4.8524568237274455,4.756907988082265,4.647362092553452
Molag Bal,0.5,-4.567226150486763,-4.757583357314141,-4.905655789750413
Namira,0.4,8.579538653518638,7.451350738463733,-7.9399126056060885
@Step_end
@Step_start,4.2
Hermeus Mora,0.5,4.8491170076561705,4.751575959167505,4.638250633720355
Molag Bal,0.5,-4.557887581518186,-4.751374066750825,-4.902904097966359
Namira,0.4,8.617541147724033,7.599596215166618,-7.932693071508003
@Step_end
@Step_start,4.25
Hermeus Mora,0.5,4.84574360245805,4.74620474723835,4.629020299033961
Molag Bal,0.5,-4.548468970273118,-4.745086009053123,-4.9001048917122345
Namira,0.4,8.655450735630136,7.747762523629526,-7.9253308146434644
@Step_end
@Step_start,4.3
Hermeus Mora,0.5,4.842336565338509,4.740794910787103,4.61967145158621
Molag Bal,0.5,-4.5389706353081385,-4.738719231662088,-4.897257906554624
Namira,0.4,8.693268139939262,7.89584864174995,-7.917827090063182
@Step_end
@Step_start,4.3500000000000005
Hermeus Mora,0.5,4.838895842636811,4.735346991163598,4.610204471672397
Molag Bal,0.5,-4.529392883689479,-4.732273779774393,-4.8943628790932925
Namira,0.4,8.730994082105338,8.043853577221569,-7.91018318515822
@Step_end
@Step_start,4.4
Hermeus Mora,0.5,4.83542136985176,4.729861512042768,4.600619755962031
Molag Bal,0.5,-4.519736011187666,-4.725749696218945,-4.891419546878316
Namira,0.4,8.768629282671816,8.191776368352333,-7.90240041816744
@Step_end
@Step_start,4.45
Hermeus Mora,0.5,4.83191307168239,4.724338978932034,4.590917716652743
Molag Bal,0.5,-4.5100003024678585,-4.719147021339535,-4.888427648328254
Namira,0.4,8.806174461570942,8.339616084814981,-7.894480136648988
@Step_end
@Step_start,4.5
Hermeus Mora,0.5,4.82837086208309,4.718779878718884,4.581098780610073
Molag Bal,0.5,-4.500186031275838,-4.712465792883193,-4.88538692264933
Namira,0.4,8.8436303383855,8.487371828328596,-7.8864237159215
@Step_end
@Step_start,4.55
Hermeus Mora,0.5,4.824794644332566,4.713184679258842,4.571163388495917
Molag Bal,0.5,-4.49029346061964,-4.705706045893942,-4.882297109755595
Namira,0.4,8.880997632574152,8.635042733270177,-7.878232557480655
@Step_end
@Step_start,4.6000000000000005
Hermeus Mora,0.5,4.821184311115983,4.70755382900383,4.561111993888355
Molag Bal,0.5,-4.480322842946813,-4.6988678126116445,-4.87915795019006
Namira,0.4,8.918277063661664,8.782627967215607,-7.869908087396602
@Step_end
@Step_start,4.65
Hermeus Mora,0.5,4.81753974461963,4.701887756670757,4.5509450623955745
Molag Bal,0.5,-4.4702744203173115,-4.691951122375645,-4.8759691850467455
Namira,0.4,8.955469351395369,8.930126731409754,-7.86145175469767
@Step_end
@Step_start,4.7
Hermeus Mora,0.5,4.8138608166373675,4.696186870950024,4.540663070766462
Molag Bal,0.5,-4.46014842457201,-4.684956001532942,-4.872730555893637
Namira,0.4,8.99257521586929,9.077538261165815,-7.852865029745664
@Step_end
@Step_start,4.75
Hermeus Mora,0.5,4.810147388688152,4.6904515602534325,4.5302665060004115
Molag Bal,0.5,-4.449945077496864,-4.677882473350615,-4.869441804696503
Namira,0.4,9.029595377617431,9.224861826194342,-7.84414940260783
@Step_end
@Step_start,4.800000000000001
Hermeus Mora,0.5,4.806399312143852,4.6846821925008895,4.519755864458769
Molag Bal,0.5,-4.439664590982722,-4.670730557932246,-4.8661026737435575
Namira,0.4,9.066530557677746,9.372096730862689,-7.835306381430438
@Step_end
@Step_start,4.8500000000000005
Hermeus Mora,0.5,4.8026164283666075,4.678879114945115,4.509131650980254
Molag Bal,0.5,-4.429307167180813,-4.663500272138105,-4.86271290557091
Namira,0.4,9.103381477628416,9.519242314385956,-7.826337490818701
@Step_end
@Step_start,4.9
Hermeus Mora,0.5,4.798798568854922,4.6730426540334635,4.498394378002553
Molag Bal,0.5,-4.418872998653924,-4.656191629508851,-4.859272242888796
Namira,0.4,9.14014885959801,9.666297950950753,-7.817244270227527
@Step_end
@Step_start,4.95
Hermeus Mora,0.5,4.794945555397719,4.667173115305838,4.487544564692219
Molag Bal,0.5,-4.408362268523312,-4.648804640192528,-4.855780428508537
Namira,0.4,9.176833426251193,9.813263049773358,-7.808028272367376
@Step_end
@Step_start,5.0
Hermeus Mora,0.5,4.79105720023556,4.661270783327575,4.476582736084812
Molag Bal,0.5,-4.397775150611356,-4.641339310874637,-4.8522372052702005
Namira,0.4,9.213435900751598,9.960137055094101,-7.798691061629235
@Step_end
@Step_start,5.050000000000001
Hermeus Mora,0.5,4.78713330622823,4.655335921656086,4.465509422237157
Molag Bal,0.5,-4.3871118095799995,-4.6337956447110855,-4.848642315970922
Namira,0.4,9.249957006703546,10.106919446109979,-7.789234212532482
@Step_end
@Step_start,5.1000000000000005
Hermeus Mora,0.5,4.783173667027922,4.649368772839935,4.45432515739342
Molag Bal,0.5,-4.376372401065021,-4.626173641263805,-4.844995503293859
Namira,0.4,9.286397468074206,10.25360973684772,-7.779659308199133
@Step_end
@Step_start,5.15
Hermeus Mora,0.5,4.779178067257229,4.643369558449014,4.443030479166583
Molag Bal,0.5,-4.3655570718061485,-4.6184732964388555,-4.841296509737735
Namira,0.4,9.322758009097848,10.400207475979663,-7.7699679388577065
@Step_end
@Step_start,5.2
Hermeus Mora,0.5,4.7751462826911935,4.637338479134343,4.4316259277367696
Molag Bal,0.5,-4.35466595977308,-4.610694602426827,-4.837545077546946
Namira,0.4,9.359039354163784,10.54671224658495,-7.760161700379658
@Step_end
@Step_start,5.25
Hermeus Mora,0.5,4.771078080442675,4.631275714716033,4.420112045067717
Molag Bal,0.5,-4.343699194287439,-4.602837547645371,-4.833740948642178
Namira,0.4,9.395242227689536,10.693123665858655,-7.75024219285109
@Step_end
@Step_start,5.300000000000001
Hermeus Mora,0.5,4.766973219150304,4.625181424297882,4.408489374142581
Molag Bal,0.5,-4.332656896140702,-4.594902116683687,-4.82988386455152
Namira,0.4,9.431367353980804,10.83944138477159,-7.740211019182135
@Step_end
@Step_start,5.3500000000000005
Hermeus Mora,0.5,4.762831449168328,4.619055746407038,4.3967584582201065
Molag Bal,0.5,-4.321539177708161,-4.586888290248813,-4.825973566342019
Namira,0.4,9.467415457079674,10.985665087683529,-7.730069783756187
@Step_end
@Step_start,5.4
Hermeus Mora,0.5,4.758652512757661,4.612898799157168,4.384919840112068
Molag Bal,0.5,-4.310346143058929,-4.578796045113553,-4.822009794551649
Namira,0.4,9.503387260602546,11.131794491912748,-7.719820091120851
@Step_end
@Step_start,5.45
Hermeus Mora,0.5,4.754436144277509,4.606710680433537,4.372974061482775
Molag Bal,0.5,-4.299077888062073,-4.570625354065909,-4.817992289121656
Namira,0.4,9.539283487569138,11.277829347264722,-7.70946354472225
@Step_end
@Step_start,5.5
